公司代碼,上市別,TSE,資料源年,總經理_姓名代碼,總經理_教育程度_代碼,總經理_經理人年資max,總經理_分數,總經理_股數增減比率,總經理_股數增減比率(合計),財務長_姓名代碼,財務長_教育程度_代碼,財務長_經理人年資max,財務長_分數,財務長_股數增減比率,財務長_股數增減比率(合計),獨董_姓名代碼,獨董_教育程度_代碼,獨董_董監事年資max,獨立董事_總分,董監經理人變化_燈號,CRISISCOR,研究發展費用率
4952,TSE,M2324,2013,P000193433&P000011589,2,4.08,1,0,0,P000122768,5,6.42,1,0,0,P000215697&P000068588&P000164764,2,3.42,3,1,0,17.11
4952,TSE,M2324,2014,P000193433,2,2,1,0.548672566,0.548672566,P000122768,5,7.5,1,0,0,P000215697&P000068588&P000164764,2,4.5,3,1,0,16.45
4952,TSE,M2324,2017,P000193433,2,4.92,1,0,0,,6,,0,0,0,P000215697&P000225206&P000164764,2,7.42,3,1,0,15.04
4952,TSE,M2324,2018,P000193433,2,5.92,1,0,0,P000122768,3,11.42,1,0,0,P000215697&P000068588&P000164764,2,8.42,3,1,0,16.39
4953,OTC,M2330,2013,,6,,0,0,0,P000159516,2,5.58,1,0.04,0.04,P000050397&P000020640&P000264619&P000122927,2,3.5,4,1,0,0
4953,OTC,M2330,2014,P000092024,1,16.08,1,0.038501561,0.038501561,P000159516,2,6.67,1,0.176923077,0.176923077,P000050397&P000020640&P000122927,2,4.58,4,1,0,0
4953,OTC,M2330,2016,P000092024,1,18,1,0,0,P000230024,2,0.92,1,0,0,P000050397&P000020640&P000122927,2,6.5,4,1,0,0.02
4953,OTC,M2330,2017,,6,,0,0,0,P000230024,2,1.92,1,inf,inf,P000050397&P000020640&P000122927,2,7.5,4,1,0,0
4953,OTC,M2330,2018,P000092024,1,20,1,0.413988658,0.413988658,P000280471,2,0.25,0,0,0,P000050397&P000020640&P000122927,2,8.5,4,1,0,0.04
4956,TSE,M2326,2011,P000025917,2,5.83,1,0,0,P000161975,5,5.42,1,0,0,P000165084&P000095175,1,1.33,3,1,0,6.39
4956,TSE,M2326,2012,P000025917&P000161258,2,6.83,1,0,0,P000161975,5,6.42,1,0,0,P000165084&P000095175&P000098432,1,2.33,3,1,0,5.03
4956,TSE,M2326,2013,P000161258,2,6.25,1,0,0,P000161975,5,7.42,1,0,0,P000095175&P000098432,1,3,3,1,0,5.96
4956,TSE,M2326,2018,P000161258,2,11.25,1,0,0,P000161975,3,12.42,1,0,0,P000192728,2,0.83,2,1,0,8.38
4958,TSE,M2328,2013,P000103418,3,2.83,1,-0.056926952,-0.056926952,,6,,0,0,0,P000017988&P000039012&P000173336,1,2.83,4,1,0,3.37
4958,TSE,M2328,2014,P000103418,3,3.83,1,0,0,P000173313,3,8.83,1,-0.13559322,-0.13559322,P000017988&P000039012&P000173336,1,3.83,4,1,0,3.61
4958,TSE,M2328,2017,P000249253&P000103418,2,6.83,1,0,0,P000173313&P000050784,3,11.83,1,0,0,P000017988&P000039012&P000173336,1,6.83,4,1,0,4.33
4958,TSE,M2328,2018,P000249253,2,1.92,1,0,0,P000050784,3,1.08,0,0,0,P000017988&P000039012&P000173336,1,7.83,4,1,0,4.78
4960,TSE,M2326,2013,P000058967,3,8.92,1,0,0,P000150982,5,8.92,1,-0.054054054,-0.054054054,P000045276&P000057063&P000171810,1,3.83,3,1,0,1.66
4960,TSE,M2326,2014,P000162580,2,9.92,1,-0.011254019,-0.011254019,P000150982,3,9.92,1,0.051428571,0.051428571,P000045276&P000057063&P000171810,1,4.83,3,1,0,2.08
4960,TSE,M2326,2015,P000162580,2,10.92,1,-0.253658537,-0.253658537,P000150982,3,10.92,1,0,0,P000045276&P000057063&P000213807,1,5.83,3,1,0,2.17
4960,TSE,M2326,2016,P000136634,3,5.58,1,0,0,P000248563,5,0.08,1,0,0,P000045276&P000057063&P000213807&P000238279,1,6.83,4,1,0,3.26
4960,TSE,M2326,2017,P000136634,3,6.58,1,0,0,P000265161,3,0.08,1,0,0,P000238279&P000143976,2,1.17,3,1,0,4.46
4960,TSE,M2326,2018,P000136634,3,7.58,1,15.2991453,15.2991453,P000265161,3,1.08,1,inf,inf,P000158741&P000271426&P000238279&P000142159,1,11.08,3,1,0,3.52
4961,TSE,M2324,2012,P000162561,2,4.17,1,0.010238908,0.010238908,P000162583,2,10.42,1,0.008196721,0.008196721,P000223835&P000177339,1,0.83,2,1,0,10.9
4961,TSE,M2324,2013,P000162561,2,5.25,1,0,0,P000162583,2,11.5,1,0.325203252,0.325203252,P000223835,2,1.92,2,1,0,11.76
4961,TSE,M2324,2014,P000162561,2,6.25,1,0,0,P000162583,2,12.5,1,0.300613497,0.300613497,P000047778&P000223835,2,2.92,4,1,0,10.2
4961,TSE,M2324,2015,P000162558,1,7.25,1,0.592427617,0.592427617,P000162583,2,13.5,1,0.099056604,0.099056604,P000047778&P000223835&P000165278,2,3.92,4,1,0,10.88
4967,TSE,M2324,2011,P000163725,3,7.83,1,0,0,P000163722&P000171939,2,12.67,1,0,0,P000119550&P000165521&P000165524,1,1.67,3,1,0,0.43
4967,TSE,M2324,2012,P000163725,3,8.83,1,0.015114873,0.015114873,P000171939,2,1.75,0,0,0,P000119550&P000165521&P000165524,1,2.67,3,1,0,0.51
4967,TSE,M2324,2013,P000163725,3,9.75,1,0,0,,6,,0,0,0,P000119550&P000165521&P000165524,1,3.58,3,1,0,0.81
4967,TSE,M2324,2015,P000163725,3,11.83,1,-0.043041607,-0.043041607,,6,,0,0,0,P000119550&P000026346&P000122019,1,5.67,4,1,0,1.11
4967,TSE,M2324,2016,P000213137,3,2.25,1,0,0,,6,,0,0,0,P000119550&P000122019&P000165521,1,6.67,3,1,0,1.08
4967,TSE,M2324,2017,P000163725,3,13.83,1,-0.024630542,-0.024630542,P000163722,3,18.67,1,0,0,P000119550&P000122019&P000165521,1,7.67,3,1,0,0.76
4967,TSE,M2324,2018,P000213137,3,4.25,1,0.607948443,0.607948443,P000163722,3,19.67,1,0.454545455,0.454545455,P000119550&P000122019&P000270150,2,8.67,3,1,0,0.56
4968,TSE,M2324,2011,P000053311,1,1.83,1,0,0,P000164160,5,1.75,1,0,0,P000165297&P000017333&P000165300,1,1.75,4,1,0,23.76
4968,TSE,M2324,2012,P000163709,1,9.08,1,0.083892617,0.083892617,P000164160,5,2.75,1,-0.235294118,-0.235294118,P000165297&P000017333&P000165300,1,2.75,4,1,0,21.04
4968,TSE,M2324,2013,P000053311,1,3.92,1,0,0,P000176607,3,1.33,1,0,0,P000178175&P000165297&P000165300,1,3.83,3,1,0,15.79
4968,TSE,M2324,2015,P000053311,1,5.83,1,0.047258979,0.047258979,P000176607,3,3.25,1,inf,inf,P000178175&P000194205&P000165297&P000165300,1,5.75,3,1,0,13.53
4968,TSE,M2324,2016,P000053311,1,6.75,1,0.099879663,0.099879663,P000176607,3,4.17,1,-0.94,-0.94,P000055305&P000194205&P000165297,1,6.67,3,1,0,12.68
4971,OTC,M2324,2015,P000185716,2,0.83,1,0,0,P000185722,2,15.08,1,-0.140794224,-0.140794224,P000185713&P000185714&P000069872,2,4,4,1,0,2.84
4971,OTC,M2324,2016,P000185724,1,18.25,1,0.056,0.056,P000185722,2,16.08,1,0.281512605,0.281512605,P000185713&P000185714&P000069872,2,5,4,1,0,3.45
4971,OTC,M2324,2018,P000185724,1,20.25,1,0,0,P000185722,2,18.08,1,0.010169492,0.010169492,P000185714&P000069872&P000011102&P000270216,1,7,4,1,0,6.72
4972,OTC,M2326,2012,P000097015,3,3.83,1,0.089494163,0.089494163,P000023129,3,4.67,1,0.554347826,0.554347826,P000053207&P000133762,1,1.92,4,1,0,3.19
4972,OTC,M2326,2014,P000163952,3,0.75,0,-0.231756596,-0.231756596,P000023129,3,6.58,1,0.203319502,0.203319502,P000053207,1,3.83,2,1,0,3.49
4972,OTC,M2326,2015,P000163952,3,1.83,0,0.061881188,0.061881188,P000023129,3,7.67,1,0.062068966,0.062068966,P000137044&P000053207&P000132492,1,4.92,4,1,0,3.27
4972,OTC,M2326,2017,P000163952,3,3.83,0,0.009997144,0.009997144,P000023129,3,9.67,1,0.016759777,0.016759777,P000132611&P000053207&P000132492,1,6.92,5,1,0,3.52
4973,OTC,M2324,2011,P000163837,2,2.75,1,0,0,P000163788,5,2,1,0,0,P000076340&P000166639&P000166642,1,1.08,3,1,0,0.81
4973,OTC,M2324,2014,P000163837,2,5.92,1,0.674562307,0.057217165,P000163788,5,5.17,1,0.291139241,0.221556886,P000158613&P000076340&P000166642,2,4.25,2,1,0,1.24
4973,OTC,M2324,2015,P000163837,2,6.83,1,-0.288437884,-0.011685117,P000163788,3,6.08,1,-0.044117647,-0.044117647,P000076340&P000166642,2,5.17,2,1,0,1.6
4973,OTC,M2324,2017,P000163837,2,8.83,1,-0.385067114,0.015691008,P000163788,3,8.08,1,0.044554455,0.044554455,P000251898&P000076340&P000166642,2,7.17,2,1,0,1.35
4974,OTC,M2328,2011,P000031268&P000059012,2,7.17,1,0,0,,6,,0,0,0,P000164854&P000164862&P000152975,1,1.58,3,1,0,1.12
4974,OTC,M2328,2012,P000031268&P000059012,2,8.25,1,0,0,P000172537,2,1.67,1,0,0,P000164854&P000164862&P000152975,1,2.67,3,1,0,1.32
4974,OTC,M2328,2013,P000031268&P000010346,3,6.08,1,0,0,P000172537,2,2.58,1,0,0,P000164854&P000164862&P000152975,1,3.58,3,1,0,1.5
4974,OTC,M2328,2016,,6,,0,0,0,P000172537,2,5.58,1,0,0,P000164854&P000164862&P000152975,1,6.58,3,1,0,1.62
4974,OTC,M2328,2017,P000031268&P000010346,3,10.17,1,0,0,P000172537,2,6.67,1,0,0,P000164854&P000164862&P000152975,1,7.67,3,1,0,1.46
4976,TSE,M2326,2011,P000163914,3,2.83,0,0,0,P000163888,5,8.17,1,0,0,P000155489&P000168813,1,0.83,3,1,0,1.42
4976,TSE,M2326,2015,P000226018&P000163914,3,6.83,1,0,0,P000163888,2,12.17,1,0.226415094,0.226415094,P000155489&P000168813,1,4.83,3,1,0,6.26
4976,TSE,M2326,2016,P000226018,3,1.25,1,0,0,P000163888,2,13.17,1,0.230769231,0.230769231,P000155489&P000168813,1,5.83,3,1,0,5.3
4976,TSE,M2326,2017,P000226018,3,2.25,1,inf,inf,P000163888,2,14.17,1,0.475,0.475,P000051451&P000155489&P000168813,1,6.83,5,1,0,3.31
4976,TSE,M2326,2018,P000226018,3,3.25,1,0.221052632,0.221052632,P000163888,2,15.17,1,0.389830508,0.389830508,P000051451&P000168813,1,7.83,4,1,0,2.62
4977,TSE,M2327,2014,P000059880,2,4.42,1,0.033333333,0.033333333,P000186513,3,2.67,1,0.04,0.04,P000189585&P000010883,1,2.25,4,1,0,5.36
4977,TSE,M2327,2015,P000059880,2,5.33,1,0.043010753,0.043010753,P000225076,3,0.33,1,0,0,P000160025&P000189585&P000010883,1,3.17,4,1,0,6.93
4977,TSE,M2327,2016,P000059880,2,6.33,1,0.371134021,0.371134021,P000225076,3,1.33,1,1.666666667,1.666666667,P000191553&P000067262&P000011201,1,6.58,5,1,0,7.69
4979,OTC,M2327,2012,P000163985,1,9.75,1,0.088995215,-0.017271157,P000060263,3,8.67,1,-0.257425743,-0.257425743,P000030953&P000008141&P000054195&P000157328&P000132240,1,2.67,3,1,0,2.37
4979,OTC,M2327,2013,P000030953,1,0,1,0,0,P000060263,3,9.67,1,-0.013333333,-0.013333333,P000054195&P000132240,1,3.67,3,1,0,3.07
4979,OTC,M2327,2014,P000212798,3,0.25,1,0,0,P000060263,3,10.58,1,0.073359073,0.073359073,P000054195&P000008139&P000132240,1,4.58,4,1,0,2.93
4979,OTC,M2327,2016,P000212798,1,2.25,1,10.69767442,10.69767442,P000060263,3,12.58,1,0,0,P000008139&P000132240,1,6.58,2,1,0,6.56
4979,OTC,M2327,2017,P000212798,1,3.33,1,0.55666004,0.55666004,P000060263,3,13.67,1,-0.652557319,-0.652557319,P000008139&P000066453&P000132240&P000164010,1,7.83,4,1,0,7.92
4979,OTC,M2327,2018,P000212798,1,4.33,1,0.238825032,0.238825032,P000278940,2,0.42,1,0,0,P000132240&P000164010&P000192721,1,8.83,3,1,0,6.98
4987,OTC,M2325,2011,P000093588,3,18,1,0,0,P000164714,3,4.83,1,0,0,P000022557&P000072105&P000165507&P000092051,1,1.42,4,1,0,3.14
4987,OTC,M2325,2012,P000093588,3,19,1,0.052264808,0.052264808,P000164714,3,5.83,1,0,0,P000022557&P000072105&P000165507,1,2.42,3,1,0,4.13
4987,OTC,M2325,2018,P000218971,2,3.92,1,0,0,P000164714,3,11.83,1,0,0,P000022557&P000072105&P000165507,1,8.42,3,1,0,2.76
4989,TSE,M2328,2012,P000022959,3,0.92,1,0,0,P000164856,2,2.58,1,0,0,,6,,0,1,0,0.48
4989,TSE,M2328,2013,P000022959,3,1.92,1,0,0,P000199637,5,0.58,1,0,0,,6,,0,1,0,0.48
4989,TSE,M2328,2017,P000022959,3,5.92,1,0,0,P000199637,3,4.58,1,0,0,P000255472&P000084086&P000254303,2,0.67,2,1,0,0.39
4991,OTC,M2324,2012,P000163070,2,1.17,1,0,0,P000176061,3,8.83,1,0,0,P000011961&P000168997&P000168756,1,2.33,4,1,0,12.94
4991,OTC,M2324,2017,P000163070,2,6,1,0.010666667,0.010666667,P000176061,3,13.67,1,0.147540984,0.147540984,P000011961,2,5.33,2,1,0,8.47
4991,OTC,M2324,2018,P000163070,2,7.08,1,-0.052770449,-0.052770449,P000176061,3,14.75,1,0.014285714,0.014285714,P000011961&P000168997&P000168756,1,8.25,4,1,0,9.68
4994,TSE,M2330,2012,P000165121,2,6.58,1,1.005263158,1.005263158,P000165113&P000165123,5,3.42,1,0.833333333,0.833333333,P000053516&P000166489,1,2.17,2,1,0,32.12
4994,TSE,M2330,2013,P000165121,2,7.58,1,0.482939633,0.482939633,P000165123,2,4.42,1,0.461538462,0.461538462,P000053516&P000166489,1,3.17,2,1,0,33.78
4994,TSE,M2330,2016,P000165121,2,10.5,1,0,0,P000165123,2,7.33,1,0,0,P000213691&P000053516&P000166489,1,6.08,2,1,0,60.39
4995,OTC,M2326,2012,P000165125,2,12.25,1,0,0,P000122219,2,6.75,1,0,0,P000058356&P000087052,2,2,3,1,0,7.37
4995,OTC,M2326,2013,P000165125,2,13.25,1,0.029112082,0.029112082,,6,,0,0,0,P000058356&P000087052,2,3,3,1,0,7.84
4995,OTC,M2326,2014,P000165125,2,14.42,1,0.012729844,0.012729844,P000156719,3,2.83,1,0,0,P000058356&P000087052,2,4.17,3,1,0,6.14
4995,OTC,M2326,2017,P000165125,2,17.25,1,0.034482759,0.034482759,,6,,0,0,0,P000058356&P000087052,2,7,3,1,0,7.73
4995,OTC,M2326,2018,P000165125,2,18.17,1,0,0,P000156719,3,6.58,1,inf,inf,P000058356&P000087052,2,7.92,3,1,0,7.61
4999,TSE,M2328,2011,P000165670,4,10.33,0,0,0,P000165642,5,4.75,1,0,0,P000169427&P000169434&P000169452,1,0.83,3,1,0,6.76
5201,OTC,M2330,2007,P000071802,3,11.33,1,0,0,P000126633&P000131979,3,1.67,1,0,0,,6,,0,1,0,5.88
5201,OTC,M2330,2009,P000071802,3,13.33,1,0,0,P000126633,5,3.67,1,0,0,,6,,0,1,0,4.41
5201,OTC,M2330,2014,P000071802,3,18.33,1,0,0,P000212754,3,0.33,1,0,0,,6,,0,1,0,18.38
5201,OTC,M2330,2015,P000071802,3,19.33,1,0,0,P000212754,3,1.33,1,0,0,P000190207&P000092051,1,0.75,3,1,0,21.41
5201,OTC,M2330,2018,P000071802,3,22.33,1,-0.034626039,-0.034626039,P000212754,3,4.33,1,0,0,P000025239&P000270054,2,0.83,2,1,0,12.88
5202,OTC,M2330,2009,P000077395&P000091145,2,11.25,1,0,0,P000041120,2,8.42,1,0,0,,6,,0,1,0,11.05
5202,OTC,M2330,2010,P000077395,3,1.75,1,0,0,P000041120,2,9.42,1,0,0,,6,,0,1,0,14.43
5202,OTC,M2330,2012,P000015783,2,5.92,1,0,0,P000041120,2,11.5,1,0,0,,6,,0,1,0,37
5202,OTC,M2330,2015,P000015783,2,8.92,1,0,0,P000041120,2,14.5,1,0,0,P000137703&P000037478,2,0.83,2,1,0,26.98
5202,OTC,M2330,2017,P000015783,2,10.92,1,0,0,,6,,0,0,0,P000137703&P000037478,2,2.83,2,1,0,29.88
5203,TSE,M2330,2007,P000057286,2,11.25,1,0,0,,6,,0,0,0,P000040107&P000048714,1,6.92,3,1,0,9.84
5203,TSE,M2330,2008,P000057286,2,12.25,1,0,0,P000108387,2,9.92,1,0,0,P000040107&P000048714,1,7.92,3,1,0,14.08
5203,TSE,M2330,2009,P000057286,2,13.25,1,0,0,P000138826,2,2,1,0,0,P000040107&P000048714,1,8.92,3,1,0,14.19
5203,TSE,M2330,2010,P000057286,2,14.25,1,0,0,P000108387,2,11.92,1,0,0,P000040107&P000048714,1,9.92,3,1,0,15.23
5203,TSE,M2330,2011,P000057286,2,15.25,1,0,0,P000108387,2,12.92,1,0,0,P000048714&P000065012,1,7.92,3,1,0,15.24
5203,TSE,M2330,2013,P000057286,2,17.25,1,0.081944761,0.060013373,,6,,0,0,0,P000048714,2,9.92,2,1,0,21.09
5203,TSE,M2330,2014,P000057286,2,18.25,1,0.337763713,0,,6,,0,0,0,P000035320&P000048714,2,10.92,3,1,0,22.54
5203,TSE,M2330,2015,P000108633,1,21.5,1,0,0,,6,,0,0,0,P000048714&P000105224,1,11.92,3,1,0,20.53
5203,TSE,M2330,2017,P000108633,1,23.5,1,0,0,P000108387,2,18.92,1,1.25,1.25,P000048714&P000105224,1,13.92,3,1,0,20.57
5205,OTC,M2331,2007,P000130713,3,1.33,1,0,0,P000128882,3,1.42,1,0,0,P000062134&P000127230,3,1.67,3,1,0,0.01
5205,OTC,M2331,2008,P000130713,3,2.33,1,0,0,P000128882,3,2.42,1,0,0,,6,,0,1,0,0.07
5205,OTC,M2331,2009,P000128877,2,3.33,1,0,0,P000128882,3,3.33,1,0,0,,6,,0,1,0,0.09
5205,OTC,M2331,2010,P000130713,3,4.25,1,0,0,P000167821,3,0,1,0,0,,6,,0,1,0,0.11
5205,OTC,M2331,2011,P000174263&P000166341,3,1.33,1,0,0,P000166019,3,1.33,1,0,0,,6,,0,1,0,2.21
5205,OTC,M2331,2012,P000174263&P000137363&P000182568,2,2.92,1,0,0,P000175200,3,1.42,0,0,0,,6,,0,1,0,0
5205,OTC,M2331,2013,P000137363&P000182568,2,3.92,1,0,0,P000175200,3,2.42,0,0,0,,6,,0,1,0,0
5205,OTC,M2331,2014,P000202034,1,1,0,0,0,P000175200,3,3.42,0,0,0,,6,,0,1,0,0
5205,OTC,M2331,2016,P000202034,1,3,0,0,0,P000175200,3,5.42,0,0,0,P000051705&P000229670,1,1,1,1,0,0
5209,OTC,M2330,2007,P000040084,2,7.92,1,0,0,P000122676,2,2,1,0,0,P000083955&P000107953,1,5.83,1,1,0,2.3
5209,OTC,M2330,2008,P000086296,3,9.25,1,0,0,P000122676,2,3,1,0,0,P000083955&P000107953,1,6.83,1,1,0,1.63
5209,OTC,M2330,2009,P000086296,3,10.25,1,0,0,P000122676,2,4,1,0,0,,6,,0,1,0,1.35
5209,OTC,M2330,2011,P000140935&P000086296,2,12.25,1,0,0,P000122676,2,6,1,0,0,,6,,0,1,0,1.5
5209,OTC,M2330,2012,P000140935,2,4.83,1,0.454545455,0.454545455,P000187516&P000122676,2,7,1,0,0,,6,,0,1,0,1.39
5209,OTC,M2330,2013,P000140935,2,5.83,1,-0.145833333,-0.145833333,P000187516,2,1.33,1,0,0,,6,,0,1,0,1.33
5209,OTC,M2330,2014,P000040084&P000140935,2,14.92,1,0,0,P000187516,2,2.33,1,0,0,P000120573&P000196318&P000106043,1,13.92,3,1,0,1.2
5209,OTC,M2330,2017,P000170150,2,6.75,1,0,0,P000187516,2,5.25,1,0,0,P000120573&P000196318&P000081781,1,3.75,4,1,0,0.62
5210,OTC,M2330,2007,P000017559,2,4.5,1,0,0,P000122819,5,14.83,1,0,0,,6,,0,1,0,27.5
5210,OTC,M2330,2008,P000017559&P000065314,2,20.08,1,0,0,,6,,0,0,0,,6,,0,1,0,28.22
5210,OTC,M2330,2009,P000017559,2,6.5,1,0,0,P000026883,3,7.92,1,0,0,,6,,0,1,0,28.72
5210,OTC,M2330,2011,P000085453,2,15.33,1,0,0,,6,,0,0,0,,6,,0,1,0,24.87
5210,OTC,M2330,2014,P000085453,2,18.42,1,0.539568345,0.539568345,P000026883,3,13,1,0.630434783,0.630434783,,6,,0,1,0,28.01
5210,OTC,M2330,2015,P000085453,2,19.33,1,0,0,P000026883,3,13.92,1,0,0,P000196047&P000160211,2,5.83,3,1,0,23.21
5210,OTC,M2330,2017,P000085453,2,21.33,1,0,0,,6,,0,0,0,P000196047&P000160211,2,7.83,3,1,0,31.13
5210,OTC,M2330,2018,P000085453,2,22.33,1,0,0,,6,,0,0,0,P000196047,2,3.83,2,1,0,38.45
5211,OTC,M2330,2007,P000088839,1,7.67,1,0,0,P000082130,3,7.5,1,0,0,P000035614&P000013368&P000078136,1,5.75,4,1,0,9.35
5211,OTC,M2330,2008,P000088839,1,8.75,1,0,0,P000082130,2,8.58,1,0,0,P000013368&P000078136,1,5.83,4,1,0,12.2
5211,OTC,M2330,2009,P000088839,1,9.67,1,0,0,P000082130,2,9.5,1,0,0,P000029105&P000013368&P000078136,1,9.33,4,1,0,12.61
5211,OTC,M2330,2018,P000088839,1,18.75,1,0,0,P000082130,2,18.58,1,0,0,P000029105&P000013368&P000098716,1,18.42,4,1,0,28.48
5212,OTC,M2330,2008,P000092667,2,9.17,1,0,0,P000082287&P000147841,2,6.5,1,0,0,P000029105&P000139717&P000075500,1,8.33,4,1,0,20.85
5212,OTC,M2330,2009,P000092667,2,10.17,1,0,0,P000082287&P000147841,2,7.5,1,0,0,P000139717&P000075500,1,9.33,3,1,0,28.82
5212,OTC,M2330,2010,P000092667,2,11.17,1,0,0,P000147841,2,2.08,1,0,0,P000139717&P000075500,1,10.33,3,1,0,29.64
5212,OTC,M2330,2011,P000092667,2,12.17,1,0,0,P000147841,2,3.08,1,0,0,P000028691&P000139717&P000075500,1,11.33,3,1,0,20.48
5212,OTC,M2330,2012,P000092667,2,13.17,1,0,0,P000147841,2,4.08,1,0,0,P000028691&P000075500,2,12.33,2,1,0,29.21
5212,OTC,M2330,2013,P000092667,2,14.17,1,0,0,P000147841,2,5.08,1,0,0,P000194341&P000075500,2,13.33,2,1,0,35.91
5215,TSE,M2325,2012,P000127466,2,3.42,1,0,0,P000171884,2,3.25,1,0.030769231,0.030769231,P000022140&P000077206&P000127467,2,2.75,3,1,0,2.34
5215,TSE,M2325,2014,P000127466,2,5.42,1,0,0,P000171884,2,5.25,1,0,0,P000022140&P000144510&P000127467,2,4.75,2,1,0,2.26
5215,TSE,M2325,2015,P000040407,2,9.83,1,0,0,P000263976,3,15.67,1,0,0,P000141966&P000264017,2,15.83,3,1,0,2.66
5215,TSE,M2325,2016,P000127466,2,7.42,1,0,0,P000171884,2,7.25,1,0,0,P000144510&P000143904&P000127467,2,6.75,3,1,0,3.03
5220,OTC,M2326,2011,P000165861,3,2.92,1,0,0,P000007010,3,4.83,1,0,0,P000170653&P000088392,2,0.92,3,1,0,4.3
5220,OTC,M2326,2012,P000165861,3,3.92,1,0,0,P000172037,5,1.92,0,0,0,P000170653&P000088392,2,1.92,3,1,0,6.14
5220,OTC,M2326,2013,P000165861,3,4.92,1,0,0,,6,,0,0,0,P000195325&P000196327,2,0.92,2,1,0,5.47
5220,OTC,M2326,2014,P000165861,3,6,1,3.470715835,3.470715835,P000172037,5,4,0,0.414893617,0.414893617,P000195325&P000196327,2,2,2,1,0,2.82
5220,OTC,M2326,2015,P000165861,3,6.92,1,0,0,P000172037,5,4.92,0,0,0,P000206311&P000196327&P000217961,1,2.92,2,1,0,3.23
5220,OTC,M2326,2016,P000165853,3,9.58,0,0,0,P000172037,2,5.83,1,0,0,P000203974&P000196327&P000217961,1,3.83,2,1,0,2.95
5227,OTC,M2328,2014,P000197706,1,7.5,0,0,0,P000215010,2,0.08,1,0,0,P000006568&P000038085&P000042473,1,3.92,4,1,0,27.86
5227,OTC,M2328,2015,P000197706,1,8.42,0,0,0,P000215010,2,1,1,0,0,P000202642&P000038085&P000042473,1,4.83,3,1,0,23.01
5227,OTC,M2328,2017,P000197706&P000089663,1,10.42,1,0,0,P000215010&P000268404,2,,1,0,0,P000202642&P000195918&P000251884&P000038085&P000042473&P000207573,1,6.83,4,1,0,8.56
5227,OTC,M2328,2018,P000197706,1,11.25,0,-0.156340058,-0.156340058,P000268404,3,0.75,1,0,0,P000195918&P000251884&P000038085&P000207573,1,7.67,3,1,0,33.31
5230,OTC,M2326,2012,P000167194,3,5,1,0,0,P000167223,3,5.42,1,0,0,P000044681&P000055579&P000169486,1,2.08,3,1,0,8.47
5230,OTC,M2326,2015,P000167194,3,7.92,1,0.050475494,0.050475494,P000167223,3,8.33,1,0.049751244,0.049751244,P000044681&P000055579,2,5,2,1,0,6.53
5230,OTC,M2326,2016,P000167194,3,8.92,1,0.050487465,0.050487465,P000167223,3,9.33,1,0.052132701,0.052132701,P000044681&P000055579&P000228602,2,6,3,1,0,5.87
5230,OTC,M2326,2017,P000167194,3,9.92,1,0.050381173,0.050381173,P000167223,3,10.33,1,0.04954955,0.04954955,P000055579&P000214992&P000182460,1,7,3,1,0,6.44
5234,TSE,M2326,2011,P000012035,2,5.83,1,0,0,P000167592,2,2.42,1,0,0,,6,,0,1,0,8.94
5234,TSE,M2326,2012,P000105676,1,6.83,1,0,0,P000167592,2,3.42,1,0,0,P000073474&P000090551&P000149750,1,1.67,3,1,0,9.1
5243,TSE,M2326,2015,P000194094,3,11.83,0,0,0,P000194096,2,15,0,0,0,P000007301&P000049933&P000148607,1,3.5,3,1,0,2.07
5245,OTC,M2326,2013,P000173968,2,2.83,1,-0.666666667,-0.666666667,P000103692,2,5.33,1,0.017699115,0.017699115,P000103692&P000148930&P000087719,2,,2,1,0,2.96
5245,OTC,M2326,2014,P000173968,2,3.83,1,0.322580645,0.322580645,P000103692,2,6.33,1,0,0,P000148930&P000134906&P000087719,2,1.5,2,1,0,4.07
5245,OTC,M2326,2016,P000173968,2,5.83,1,0,0,P000103692,2,8.33,1,-0.007874016,-0.007874016,P000148930&P000134906,2,3.5,2,1,0,5.83
5245,OTC,M2326,2017,P000171762,3,8.33,1,0,0,,6,,0,0,0,P000148930&P000134906,2,4.5,2,1,0,5.55
5245,OTC,M2326,2018,P000171762,3,9.33,1,0,0,P000103692,2,10.33,1,-0.107638889,-0.107638889,P000148930&P000134906,2,5.5,2,1,0,7.53
5251,OTC,M2326,2013,P000019732,3,21.58,0,0.246263345,0.246263345,P000122219,2,0.5,1,0,0,P000141055&P000158933&P000008130,2,2.75,3,1,0,1.88
5251,OTC,M2326,2014,P000019732,3,22.58,0,0.19988578,0.19988578,P000122219,2,1.5,1,0,0,P000141055&P000158933&P000122620,3,3.75,2,1,0,2.35
5251,OTC,M2326,2015,P000019732,3,23.58,0,0,0,,6,,0,0,0,P000141055&P000158933&P000122620,3,4.75,2,1,0,5.19
5251,OTC,M2326,2016,P000019732,3,24.58,0,0,0,P000234993,5,0.67,1,0,0,P000141055&P000158933&P000122620,3,5.75,2,1,0,6
5251,OTC,M2326,2017,P000019732,3,25.58,0,0,0,P000234993,5,1.67,1,0,0,P000035557&P000141055&P000251710,3,6.75,3,1,0,12.41
5251,OTC,M2326,2018,P000019732,3,26.58,0,0,0,,6,,0,0,0,P000141055&P000251710,3,7.75,3,1,0,9.67
5258,TSE,M2325,2014,P000173308,3,21.83,1,0.070245861,0.070245861,P000173426,2,16.25,1,0.101449275,0.101449275,P000022183&P000099346,1,3,3,1,0,6.68
