公司代碼,上市別,TSE,資料源年,總經理_姓名代碼,總經理_教育程度_代碼,總經理_經理人年資max,總經理_分數,總經理_股數增減比率,總經理_股數增減比率(合計),財務長_姓名代碼,財務長_教育程度_代碼,財務長_經理人年資max,財務長_分數,財務長_股數增減比率,財務長_股數增減比率(合計),獨董_姓名代碼,獨董_教育程度_代碼,獨董_董監事年資max,獨立董事_總分,董監經理人變化_燈號,CRISISCOR,研究發展費用率
3059,TSE,M2326,2008,P000051007,2,12,1,0,0,P000026556,3,6.17,1,0,0,P000070772&P000008191,2,6.58,2,0,0,3.84
3059,TSE,M2326,2009,P000051007,2,13,1,0,0,P000026556,3,7.17,1,0,0,P000070772&P000008191,2,7.58,2,0,0,4.86
3059,TSE,M2326,2010,P000051007,2,14,1,0,0,P000026556,3,8.17,1,0,0,P000070772&P000008191,2,8.58,2,0,0,3.78
3059,TSE,M2326,2012,P000051007,2,16.33,1,0,0,,6,,0,0,0,P000070772&P000008191,2,10.92,2,0,0,4.87
3059,TSE,M2326,2013,P000051007,2,17.33,1,0.126342388,0.126342388,,6,,0,0,0,P000070772&P000008191,2,11.92,2,0,0,4.74
3059,TSE,M2326,2014,P000051007,2,18.33,1,-0.574873808,-0.574873808,,6,,0,0,0,P000070772&P000008191,2,12.92,2,0,0,6.26
3060,TSE,M2325,2006,P000095274,3,9.17,1,0,0,P000064110,3,10,1,0,0,P000015839&P000068575,2,4.92,2,0,0,1.45
3060,TSE,M2325,2007,P000095274,3,10.17,1,0,0,P000064110,3,11,1,0,0,P000015839&P000068575,2,5.92,2,0,0,0.94
3060,TSE,M2325,2008,P000095274,3,11.17,1,0,0,P000064110,3,12,1,0,0,P000015839&P000068575,2,6.92,2,0,0,1.27
3060,TSE,M2325,2009,P000095274,3,12.17,1,0,0,P000064110,3,13,1,0,0,P000015839&P000068575,2,7.92,2,0,0,1.19
3060,TSE,M2325,2010,P000095274,3,13.17,1,0,0,P000064110,3,14,1,0,0,P000015839&P000068575,2,8.92,2,0,0,1.41
3060,TSE,M2325,2015,P000095274,3,18.17,1,0.798039216,0.798039216,P000162909,2,5.75,1,50,50,P000205811&P000205812&P000015839,2,13.92,3,0,0,2.46
3060,TSE,M2325,2016,P000095274,3,19.17,1,0.264994547,0.264994547,P000162909,2,6.75,1,0.823529412,0.823529412,P000205811&P000205812&P000015839,1,14.92,3,0,0,2.52
3062,TSE,M2327,2006,P000036844&P000076906,1,2,1,0,0,P000126844&P000119930,1,1.25,1,0,0,P000032365,2,1.25,2,0,0,3.84
3062,TSE,M2327,2014,P000196597,2,2.83,1,0,0,P000175496,5,3.25,1,0,0,P000032365&P000132490,2,9.25,2,0,0,2.56
3062,TSE,M2327,2016,P000196597,2,4.83,1,2,2,P000175496,5,5.25,1,0.975609756,0.975609756,P000021422&P000042731&P000217986,1,1.83,5,0,0,3.65
3066,OTC,M2326,2006,P000123496,3,32.92,1,0,0,P000035696,3,15.67,1,0,0,P000019885&P000069817,2,4.83,2,0,0,1.12
3066,OTC,M2326,2011,P000123496,3,37.92,1,0,0,P000138348,3,9,1,0,0,P000019885&P000019259,2,9.83,2,0,0,0.81
3066,OTC,M2326,2012,P000123496,3,38.92,1,0,0,P000138348,3,10,1,0,0,P000019885&P000019259,2,10.83,2,0,0,2.55
3066,OTC,M2326,2013,P000123496,3,39.92,1,0,0,P000138348,3,11,1,0,0,P000019885&P000019259,2,11.83,2,0,0,4.88
3066,OTC,M2326,2014,P000123496,3,40.92,1,-0.425351227,-0.425351227,P000138348,3,12,1,0,0,P000019885&P000019259,2,12.83,2,0,0,5.46
3066,OTC,M2326,2015,P000123496,3,41.92,1,0.019704433,0.019704433,P000138348,3,13,1,0,0,P000019885&P000019259,2,13.83,2,0,0,6.16
3066,OTC,M2326,2016,P000123496,3,42.92,1,0.026420946,0.026420946,P000138348,3,14,1,0,0,P000019885&P000019259,2,14.83,2,0,0,3.71
3067,OTC,M2331,2006,P000024313,2,33.42,1,0,0,P000107218,2,4.08,1,0,0,P000052495,2,4.5,2,0,0,
3067,OTC,M2331,2007,P000024313,2,34.42,1,0,0,P000107218,2,5.08,1,0,0,P000052495,2,5.5,2,0,0,
3067,OTC,M2331,2009,P000024313,2,36.42,1,0,0,P000107218,2,7.08,1,0,0,P000052495&P000008600,2,7.5,2,0,0,3.29
3067,OTC,M2331,2010,P000024313,2,37.42,1,0,0,P000107218,2,8.08,1,0,0,P000052495&P000008600,2,8.5,2,0,0,3.27
3067,OTC,M2331,2012,P000024313,2,39.42,1,0,0,P000107218,2,10.08,1,-1,-1,P000019026&P000052495,2,10.5,2,0,0,4.92
3067,OTC,M2331,2013,P000024313,2,40.42,1,0,0,P000107218,2,11.08,1,0,0,P000019026&P000052495,2,11.5,2,0,0,6.27
3067,OTC,M2331,2016,P000024313,2,43.42,1,0,0,P000107218,2,14.08,1,0,0,P000019026&P000021014,2,5.83,2,0,0,9.26
3071,OTC,M2325,2006,P000028450&P000042608,2,7.33,1,0,0,P000122598,2,1.08,1,0,0,P000068306&P000069118,2,3.83,3,0,0,
3071,OTC,M2325,2010,P000028450,3,11.33,1,0,0,P000041763,2,7.08,1,0,0,P000046764&P000140331,1,2.83,2,0,0,
3071,OTC,M2325,2015,P000042608,2,13.33,1,0,0,P000152756,3,2.33,1,0,0,P000136611&P000206230,2,1.83,2,0,0,3.9
3071,OTC,M2325,2016,P000042608,2,14.25,1,0,0,P000152756,3,3.25,1,0,0,P000136611&P000206230,2,2.75,2,0,0,3.72
3071,OTC,M2325,2017,P000042608,2,15.33,1,0,0,P000152756,3,4.33,1,0,0,P000136611&P000206230,2,3.83,2,0,0,3.67
3071,OTC,M2325,2018,P000042608,2,16.33,1,0,0,P000152756,3,5.33,1,0,0,P000136611&P000206230,2,4.83,2,0,0,3.53
3073,OTC,M2324,2006,P000047891,2,6.75,1,0,0,P000127602,5,0.5,1,0,0,P000020332&P000075791&P000078145,2,5.75,4,0,0,3.7
3073,OTC,M2324,2014,P000194299,4,1.83,0,7.334405145,7.334405145,P000034526,2,6.92,1,0,0,P000125993&P000013777,3,1.83,2,0,0,11.08
3078,OTC,M2328,2006,P000080228,3,12.08,0,0,0,P000078185,2,3.17,1,0,0,P000027334&P000066504&P000075141,1,5.08,3,0,0,1.63
3078,OTC,M2328,2009,P000080228,3,15.08,0,0,0,P000078185,2,6.17,1,0,0,P000027334&P000075141,1,8.08,3,0,0,2.88
3078,OTC,M2328,2010,P000080228,3,16.08,0,0,0,P000078185,2,7.17,1,0,0,P000027334&P000075141,1,9.08,3,0,0,2.88
3078,OTC,M2328,2011,P000080228,3,17.08,0,0,0,P000078185,2,8.17,1,0,0,P000027334&P000075141,1,10.08,3,0,0,3.23
3078,OTC,M2328,2013,P000086763,3,20.5,1,0.008835874,0,P000078185,2,10.17,1,0.367816092,0,P000027334&P000198115,1,10.83,3,0,0,2.84
3078,OTC,M2328,2016,P000086763,3,23.5,1,0,0,P000078185,2,13.17,1,0,0,P000027334&P000075141,1,15.08,3,0,0,3.02
3078,OTC,M2328,2017,P000086763,3,24.5,1,-0.656886359,-0.656886359,P000078185,2,14.17,1,-0.123762376,-0.123762376,P000027334&P000075141,1,16.08,3,0,0,2.72
3081,OTC,M2327,2013,P000091489,1,3.92,1,0,0,P000201493,2,1.08,1,0,0,,6,,0,0,0,2.42
3081,OTC,M2327,2015,P000045256,1,18,1,0.150093809,0.150093809,P000201493,2,3,1,-0.157534247,-0.157534247,P000203638&P000203836&P000018546,1,1.92,3,0,0,3.81
3081,OTC,M2327,2018,P000236397,2,2.5,1,0,0,P000201493,2,6,1,-0.00990099,-0.00990099,P000248949&P000064102&P000203836,1,4.92,4,0,0,12.41
3088,OTC,M2325,2006,P000079779,3,16.83,1,0,0,P000078590,2,4.5,1,0,0,P000016441&P000039012&P000085003,1,2.92,3,0,0,6.44
3088,OTC,M2325,2008,P000079779,3,18.83,1,0,0,P000078590,2,6.5,1,0,0,P000039012&P000085003,1,4.92,3,0,0,7.97
3088,OTC,M2325,2014,P000079779,3,24.83,1,0,0,P000162960,2,4.92,1,inf,inf,P000039012&P000085003,1,10.92,3,0,0,8.59
3088,OTC,M2325,2016,P000079779,3,26.75,1,4.799632353,0,P000162960,2,6.83,1,0,0,P000039012&P000119150&P000085003,1,12.83,5,0,0,10.22
3088,OTC,M2325,2017,P000079779,3,27.75,1,0,0,P000162960,2,7.83,1,0,0,P000039012&P000119150&P000085003,1,13.83,5,0,0,10.1
3089,OTC,M2328,2006,P000127231,2,0.58,0,0,0,P000100880,3,2.33,1,0,0,P000053651&P000067467,3,4.83,1,0,0,1.05
3089,OTC,M2328,2007,P000127231,2,1.58,0,0,0,P000100880,3,3.33,1,0,0,P000053651&P000067467,3,5.83,1,0,0,1.05
3089,OTC,M2328,2009,P000045468&P000127231,2,10.33,0,0,0,P000100880,3,5.33,1,0,0,P000053651&P000067467,3,7.83,1,0,0,1.84
3089,OTC,M2328,2018,P000263324,3,1.33,1,0,0,P000248664,2,2.17,1,0,0,P000149949&P000159650,2,2.92,2,0,0,1.01
3090,TSE,M2328,2006,P000074030,3,14.25,0,0,0,P000047441,5,5,1,0,0,P000024371&P000017195&P000037501,2,3.92,2,0,0,0
3090,TSE,M2328,2014,P000074030,3,22.25,0,0.120579802,0.097325791,P000047441,3,13,1,0.120437956,0.120437956,P000178101&P000013286&P000096865,2,6.58,3,0,0,0
3090,TSE,M2328,2017,P000039871,2,25.17,1,0,0,P000222220,3,2.67,1,1.025641026,1.025641026,P000052135&P000096865,1,9.58,2,0,0,0.09
3090,TSE,M2328,2018,P000039871,2,26.17,1,0.051248357,0.025810721,P000222220,3,3.67,1,-0.189873418,-0.189873418,P000052135&P000096865,1,10.58,2,0,0,0.34
3092,OTC,M2328,2006,P000122672,3,1,0,0,0,P000063706,3,2.83,1,0,0,P000119572&P000091111,2,7.83,2,0,0,0.64
3092,OTC,M2328,2010,P000091111,2,5.83,1,0,0,P000063706,3,6.83,1,0,0,P000034195&P000051839,2,2.92,2,0,0,0.7
3092,OTC,M2328,2014,P000091111,2,9.83,1,0,0,P000147402,3,6.17,1,0,0,P000051839&P000132522,2,6.92,3,0,0,1.88
3092,OTC,M2328,2015,P000091111,2,10.83,1,0,0,P000147402,3,7.17,1,0,0,P000051839&P000132522,2,7.92,3,0,0,2.01
3093,OTC,M2331,2006,P000060537,3,17.33,0,0,0,P000039670,3,9.08,1,0,0,P000039802&P000048763&P000070819&P000081917,2,4.75,2,0,0,0.15
3093,OTC,M2331,2008,P000083322,3,8.75,0,0,0,P000039670,3,11.08,1,0,0,P000039802&P000070819&P000081917,2,6.75,0,0,0,0.36
3093,OTC,M2331,2012,P000083322,3,12.75,0,0,0,,6,,0,0,0,P000070819&P000074177&P000081917,2,10.75,4,0,0,0.62
3093,OTC,M2331,2013,P000083322,3,13.75,0,0,0,,6,,0,0,0,P000070819&P000074177&P000081917,2,11.75,4,0,0,0.68
3093,OTC,M2331,2015,P000083322,3,15.75,0,0,0,P000067798,3,19.08,1,0,0,P000070819&P000074177&P000081917,2,13.75,4,0,0,0.53
3093,OTC,M2331,2016,P000083322,3,16.75,0,0,0,P000067798,3,20.08,1,0,0,P000070819&P000074177&P000081917,2,14.75,4,0,0,0.66
3093,OTC,M2331,2017,P000083322,3,17.75,0,0,0,P000067798,3,21.08,1,0,0,P000070819&P000074177&P000081917,2,15.75,4,0,0,0.63
3093,OTC,M2331,2018,P000083322,3,18.67,0,0,0,P000067798,3,22,1,0,0,P000070819&P000074177&P000081917,2,16.67,4,0,0,0.51
3094,TSE,M2324,2006,P000086992,2,3.67,1,0,0,P000111325,1,1.5,1,0,0,P000124572&P000124201,2,1.75,2,0,0,16.21
3094,TSE,M2324,2008,P000086992,2,5.75,1,0,0,P000111325,1,3.58,1,0,0,P000124572&P000131135,2,3.83,4,0,0,17.68
3094,TSE,M2324,2015,P000124201,3,3.75,1,0.606060606,0.606060606,P000163609,5,5.67,0,5,5,P000034244&P000161001&P000131135,1,9.08,3,0,0,25.32
3094,TSE,M2324,2016,P000124201,3,4.67,1,0.226415094,0.226415094,P000163609,3,6.58,1,3.333333333,3.333333333,P000034244&P000161001&P000131135,1,10,3,0,0,24.89
3094,TSE,M2324,2017,P000124201,3,5.67,1,0,0,P000163609,3,7.58,1,0,0,P000034244&P000161001&P000131135,1,11,3,0,0,24.8
3095,OTC,M2327,2006,P000055411,3,4.92,0,0,0,P000048243,2,4.08,1,0,0,P000008433&P000055893&P000013465,1,4.83,5,0,0,
3095,OTC,M2327,2013,P000010718,4,4.83,0,0,0,P000137341,2,6.25,1,0,0,P000149773&P000159602,1,4.83,2,0,0,
3095,OTC,M2327,2014,P000010718,4,5.83,0,-0.519609456,-0.519609456,P000137341,2,7.25,1,-0.5,-0.5,P000149773&P000159602,1,5.83,2,0,0,
3095,OTC,M2327,2016,P000010718,4,7.75,0,0,0,P000137341,2,9.17,1,0,0,P000149773&P000159602&P000089826,1,13.75,2,0,0,
3105,OTC,M2324,2010,P000023955,1,7.17,1,0,0,P000072436,2,7.17,1,0,0,P000024155&P000055199,1,0.83,3,0,0,5.95
3105,OTC,M2324,2012,P000013144,2,9.92,1,0,0,P000072436,2,9.17,1,0.067873303,0.067873303,P000024155&P000055199,1,2.83,3,0,0,4.73
3105,OTC,M2324,2013,P000013144,2,10.92,1,0.026129359,0.026129359,P000072436,2,10.17,1,-0.038135593,-0.038135593,P000024155&P000055199,1,3.83,3,0,0,4.73
3105,OTC,M2324,2014,P000013144,2,11.92,1,0,0,P000072436,2,11.17,1,-0.009911894,-0.009911894,P000024155&P000055199,1,4.83,3,0,0,5.67
3105,OTC,M2324,2015,P000013144,2,12.92,1,-0.19981171,-0.19981171,P000072436,2,12.17,1,-0.289210234,-0.289210234,P000024155&P000055199,1,5.83,3,0,0,4.76
3105,OTC,M2324,2018,P000013144,2,15.92,1,0,0,P000072436,2,15.17,1,-0.012787724,-0.012787724,P000024155&P000132610&P000105183,1,8.83,3,0,0,5.63
3114,OTC,M2328,2006,P000016147,3,7.5,1,0,0,P000111710,3,1.5,1,0,0,P000044615&P000045225&P000000913,2,3.92,3,0,0,0.09
3114,OTC,M2328,2008,P000016147,3,9.5,1,0,0,P000111710,3,3.5,1,0,0,P000044615&P000000913,2,5.92,3,0,0,0.32
3114,OTC,M2328,2014,P000175720,2,3.25,0,0.554848967,0.554848967,P000185883,5,2.42,0,6.6,6.6,P000026713&P000039762,2,5.83,3,0,0,0
3115,OTC,M2328,2006,P000091216,3,1.25,0,0,0,P000122335&P000080410,3,4,1,0,0,P000123533&P000058700&P000119632&P000086336,2,3.83,3,0,0,0
3115,OTC,M2328,2011,P000084254,2,3.83,1,0,0,P000148625,5,2.25,1,0,0,P000159439&P000159442&P000148511,1,2.92,2,0,0,0
3115,OTC,M2328,2015,P000084254,2,7.83,1,0.034625187,0.034625187,P000166001,3,5.58,1,0,0,P000159442&P000148511&P000177769,1,6.92,2,0,0,0
3115,OTC,M2328,2016,P000084254,2,8.83,1,0,0,P000166001,3,6.58,1,0,0,P000159442&P000148511&P000177769,1,7.92,2,0,0,0
3115,OTC,M2328,2017,P000084254,2,9.83,1,0,0,P000166001,3,7.58,1,0,0,P000159442&P000148511&P000177769,1,8.92,2,0,0,0
3122,OTC,M2324,2006,P000080369,3,6.92,1,0,0,P000147991,3,1.5,1,0,0,P000078145,2,3.83,2,0,0,6.25
3122,OTC,M2324,2008,P000080369,3,8.83,1,0,0,P000147991,3,3.42,1,0,0,,6,,0,0,0,9.73
3122,OTC,M2324,2010,P000080369,3,10.92,1,0,0,P000147991,3,5.5,1,0,0,P000026220&P000148705&P000154552,1,1.83,2,0,0,13.33
3122,OTC,M2324,2011,P000080369,3,11.92,1,0,0,P000147991,3,6.5,1,0,0,P000026220&P000148705&P000154552,1,2.83,2,0,0,12.06
3122,OTC,M2324,2012,P000080369,3,12.92,1,0,0,P000147991,3,7.5,1,0,0,P000026220&P000148705&P000154552,1,3.83,2,0,0,13.32
3122,OTC,M2324,2016,P000080369,3,16.92,1,0.038240918,0.038240918,P000147991,3,11.5,1,0,0,P000148705&P000154552&P000052394,1,7.83,3,0,0,14.21
3122,OTC,M2324,2017,P000080369,3,17.83,1,0,0,P000147991,2,12.42,1,0,0,P000148705&P000154552&P000052394,1,8.75,3,0,0,18.2
3122,OTC,M2324,2018,P000080369,3,18.83,1,0,0,P000147991,2,13.42,1,0,0,P000148705&P000154552&P000052394,1,9.75,3,0,0,19.43
3128,OTC,M2326,2006,P000027895,4,18.75,0,0,0,,6,,0,0,0,P000054586&P000085792,3,3.83,3,0,0,4.04
3128,OTC,M2326,2007,P000027895,4,19.75,0,0,0,,6,,0,0,0,P000054586&P000085792,3,4.83,3,0,0,3.94
3128,OTC,M2326,2008,P000027895,4,20.75,0,0,0,,6,,0,0,0,P000054586&P000085792,3,5.83,3,0,0,3.84
3128,OTC,M2326,2010,P000027895,4,22.75,0,0,0,P000091945,3,11.67,1,0,0,P000054586&P000085792,3,7.83,3,0,0,4.62
3128,OTC,M2326,2011,P000027895,4,23.75,0,0,0,P000091945,3,12.67,1,0,0,P000054586&P000085792,3,8.83,3,0,0,3.93
3128,OTC,M2326,2015,P000027895,4,27.75,0,-0.111856823,-0.111856823,P000091945,3,16.67,1,0,0,P000190981&P000085792,3,12.83,3,0,0,6.12
3130,TSE,M2330,2006,P000020018,2,6.67,1,0,0,P000054131,5,3.17,1,0,0,P000036567&P000055813&P000106238,1,2.83,2,0,0,6.47
3130,TSE,M2330,2011,P000038520,2,9,1,0,0,,6,,0,0,0,P000036567&P000148955,1,7.83,4,0,0,5.53
3130,TSE,M2330,2015,P000079271,3,15.58,0,0,0,P000200655,2,2.33,1,0,0,P000036567&P000148955,1,11.75,4,0,0,13.79
3130,TSE,M2330,2016,P000079271,3,16.58,0,0.084365102,0.084365102,P000200655,2,3.33,1,inf,inf,P000036567&P000148955,1,12.75,4,0,0,13.17
3130,TSE,M2330,2017,P000079271,3,17.58,0,0,0,P000200655,2,4.33,1,0,0,P000036567&P000148955,1,13.75,4,0,0,19.35
3131,OTC,M2331,2008,P000081834,2,4.08,1,0,0,P000202578,5,3.17,1,0,0,,6,,0,0,0,5.48
3131,OTC,M2331,2011,P000081834,2,7.08,1,0,0,,6,,0,0,0,P000149506&P000149758,1,3.17,3,0,0,5.61
3131,OTC,M2331,2012,P000081834,2,8.08,1,0,0,,6,,0,0,0,P000149506&P000149758,1,4.17,3,0,0,5.02
3131,OTC,M2331,2013,P000081834,2,9,1,0,0,,6,,0,0,0,P000149506&P000149758,1,5.08,3,0,0,4.22
3131,OTC,M2331,2017,P000201675,2,4.25,1,0,0,,6,,0,0,0,P000149506&P000149758,1,9.08,3,0,0,9.23
3141,OTC,M2324,2006,P000052520&P000059169,2,4.92,1,0,0,P000048376,2,2.42,1,0,0,P000099765&P000008294,2,2.42,3,0,0,10.27
3141,OTC,M2324,2011,P000052520,2,9.92,1,0,0,P000167410,2,1.08,1,0,0,P000099765&P000008294,2,7.42,3,0,0,17.43
3141,OTC,M2324,2012,P000052520,2,10.75,1,0,0,P000167410,2,1.92,1,0,0,P000099765&P000008294,2,8.25,3,0,0,18.01
3144,OTC,M2328,2006,P000025773,1,5.75,1,0,0,P000052601,5,5.92,1,0,0,P000036510,2,3,2,0,0,4.72
3144,OTC,M2328,2014,P000087530,3,5.42,1,0,0,P000159631,3,5,1,0,0,P000154573&P000155489,3,5.42,2,0,0,1.93
3147,OTC,M2330,2006,P000072146,3,15.58,1,0,0,,6,,0,0,0,P000068333&P000094695,3,4.92,3,0,0,0
3147,OTC,M2330,2007,P000072146,3,16.5,1,0,0,,6,,0,0,0,P000068333&P000094695,3,5.83,3,0,0,0
3147,OTC,M2330,2009,P000072146,3,18.5,1,0,0,,6,,0,0,0,P000140981&P000094695,3,7.83,1,0,0,
3147,OTC,M2330,2010,P000072146,3,19.5,1,0,0,,6,,0,0,0,P000140981&P000094695,3,8.83,1,0,0,0
3147,OTC,M2330,2014,P000072146,3,23.67,1,0.109965636,0.109965636,P000183520,3,2.75,1,0,0,P000179215&P000094695,3,13,1,0,0,0
3147,OTC,M2330,2015,P000072146,3,24.5,1,0,0,P000183520,3,3.58,1,0,0,P000179215&P000094695,2,13.83,3,0,0,0
3147,OTC,M2330,2017,P000072146,3,26.5,1,0,0,P000183520,3,5.58,1,inf,inf,P000029213&P000179215&P000068333,2,15.83,3,0,0,0
3147,OTC,M2330,2018,P000072146,3,27.5,1,0,0,P000183520,3,6.58,1,0,0,P000029213&P000179215&P000068333,2,16.83,3,0,0,0
3149,TSE,M2326,2006,P000095484,3,6.58,1,0,0,P000202559,5,5,1,0,0,P000036232&P000014408,1,3.5,1,0,0,0.94
3149,TSE,M2326,2009,P000028076,3,8.75,1,0,0,P000202559,5,7.92,1,0,0,P000014408&P000106238,1,3.83,3,0,0,6.99
3149,TSE,M2326,2010,P000028076,2,9.75,1,0,0,P000202559,2,8.92,1,0,0,P000014408&P000106238,1,4.83,3,0,0,2.62
3149,TSE,M2326,2011,P000028076,2,10.75,1,0,0,P000202559,2,9.92,1,0,0,P000014408&P000106238,1,5.83,3,0,0,1.32
3149,TSE,M2326,2013,P000095484,3,13.5,1,0,0,P000202559,2,11.92,1,-0.340490798,-0.340490798,P000014408&P000106238,1,7.83,3,0,0,5.69
3152,OTC,M2327,2006,P000096292,1,0.58,1,0,0,P000127809,2,0.58,1,0,0,,6,,0,0,0,3.99
3152,OTC,M2327,2008,P000096292,1,2.67,1,0,0,P000127809,2,2.67,1,0,0,P000131326&P000051418&P000127409,1,1.92,4,0,0,5.84
3152,OTC,M2327,2009,P000096292,1,3.67,1,0,0,P000127809,2,3.67,1,0,0,P000131326&P000051418&P000127409,1,2.92,4,0,0,5.03
3152,OTC,M2327,2010,P000096292,1,4.67,1,0,0,P000127809,2,4.67,1,0,0,P000131326&P000051418&P000127409,1,3.92,4,0,0,4.98
3152,OTC,M2327,2011,P000096292,1,5.67,1,0,0,P000127809,2,5.67,1,0,0,P000131326&P000051418&P000127409,1,4.92,4,0,0,4.39
3152,OTC,M2327,2012,P000096292,1,6.67,1,0,0,P000127809,2,6.67,1,0,0,P000131326&P000051418&P000127409,1,5.92,4,0,0,3.95
3152,OTC,M2327,2015,P000062499,3,2.92,1,0,0,P000127809,2,9.75,1,0,0,P000131326&P000051418&P000194912,1,9,3,0,0,5.06
3152,OTC,M2327,2016,P000062499,3,3.83,1,0,0,P000127809,2,10.67,1,0,0,P000131326&P000051418&P000194912,1,9.92,3,0,0,5.07
3163,OTC,M2327,2006,P000010021,2,2.92,1,0,0,P000080090,3,8.5,1,0,0,,6,,0,0,0,7.8
3163,OTC,M2327,2016,P000077133,2,19.25,1,0.028169014,0.028169014,P000215441,3,2,1,0,0,P000007529&P000020640,1,5.75,4,0,0,5.13
3163,OTC,M2327,2017,P000077133,2,20.25,1,0.794520548,0.794520548,P000215441,3,3,1,inf,inf,P000007529&P000020640,1,6.75,4,0,0,6.37
3163,OTC,M2327,2018,P000077133,2,21.25,1,0.335877863,0.335877863,P000215441,3,4,1,0.75,0.75,P000007529&P000020640,1,7.75,4,0,0,4.97
3169,OTC,M2324,2006,P000023730,2,7.5,1,0,0,P000057959,2,4.92,1,0,0,P000044237&P000060962,1,3.83,3,0,0,20.27
3169,OTC,M2324,2007,P000023730,2,8.5,1,0,0,P000057959,2,5.92,1,0,0,P000044237&P000060962,1,4.83,3,0,0,15.53
3169,OTC,M2324,2008,P000023730,2,9.5,1,0,0,P000057959,2,6.92,1,0,0,P000044237&P000060962,1,5.83,3,0,0,12.52
3169,OTC,M2324,2009,P000023730,2,10.5,1,0,0,P000057959,2,7.92,1,0,0,P000044237&P000060962,1,6.83,3,0,0,13.07
3169,OTC,M2324,2010,P000023730,2,11.5,1,0,0,P000057959,2,8.92,1,0,0,P000044237&P000060962,1,7.83,3,0,0,12.72
3169,OTC,M2324,2013,P000023730,2,14.5,1,-0.124213836,-0.560031596,P000167805,5,2.92,1,0,0,P000044237&P000060962,1,10.83,3,0,0,14.6
3169,OTC,M2324,2014,P000023730,2,15.58,1,-0.281867145,-0.281867145,P000167805,5,4,1,0,0,P000044237&P000060962,1,11.92,3,0,0,15.62
3169,OTC,M2324,2016,P000023730,2,17.58,1,0.052631579,0.052631579,P000222163,3,1.67,1,0,0,P000044237&P000060962,1,13.92,3,0,0,10.68
3169,OTC,M2324,2017,P000023730,2,18.58,1,0.515650741,0.515650741,P000222163,3,2.67,1,0.536585366,0.536585366,P000044237&P000060962,1,14.92,3,0,0,10.72
3169,OTC,M2324,2018,P000023730,2,19.5,1,0.056521739,0.056521739,P000222163,3,3.58,1,0.412698413,0.412698413,P000044237&P000060962,1,15.83,3,0,0,11.22
